"masked_pin","period","tax_type","total_turnover","total_operating_expense","total_administrative_expenses","total_financial_expenses","total_other_expenses","gross_tax"
"0003637e3156a26b46e8bfdf6f4f768d176365e9d95b9f0dcdc8b8b0ee1f8499","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0003637e3156a26b46e8bfdf6f4f768d176365e9d95b9f0dcdc8b8b0ee1f8499","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,15255.00
"00111d5d2752b62986fb4e11569640ef2ca337b6a93a67af03c777f8d12d7f70","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,72243.00
"00111d5d2752b62986fb4e11569640ef2ca337b6a93a67af03c777f8d12d7f70","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,61594.00
"000ac097e77fc5759a90526f758001609ef19ac4ab3e04338cfb5f098539191c","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,110059.00
ba9d1f23b0888ecf912c3c77b52911cf0827bf588f7f7e61577157973cec0f70,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,654976.00
"85222f115e4555c0d8d67ad9cb5ce1048e0b71b64a016778ac6c8c0cce2edb48","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"3e838c51a94a7cac2e6b9cf1a5e32c3fe18f74ea0457e3dd5c2e7c1a795c4087","2023",Income Tax - Resident Individual,223927.00,0.00,0.00,0.00,0.00,17593.00
accd0ee0932edfd815fdb0e0100f279a843a4f8565cdabaf16d7dbbdef17b1f3,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"2c3a5ae98cba8d5fc7a1dab09d3a6bab050f6dae3ef487b5aceea5159a867fe1","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
acfd16f592ee5489f335134dbf2d379df55cf5e881550c5f9c60e004ab6ac207,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
d60fa8bba25d50dd5b459e76ca70e1e4b3a6254c0d71306d06b37af8b36bafe6,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,142347.00
"831135378d6f0ce0f7890f7e1a1e6f8751ffb8a1931f9e3ab5ef9bdef2e41349","2023",Income Tax - Resident Individual,3360.00,0.00,0.00,0.00,0.00,0.00
"8e988cad5f79a7499b1cd1963d309b58ee14c273d064c029a76d1db0b0b07cd4","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,123591.00
"1d9f83bc8fffdddd8445e0f34bd4b80a78e60eebe22b7993562348ca0372f742","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,11374.00
"8533163a323f3695267564e3765cb2ed78df68e312e10f40e1d511f0a168bb5b","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,173137.00
b2acd2c445fec6720c17111d6dabdc23ffe68f370dc96e4279ad4df0b5bdf6a6,"2023",Income Tax - Resident Individual,10000.00,0.00,0.00,0.00,0.00,58012.00
"001b151cbce24de4c1f33bfe832a435e7eb3785a602f6df5e837984e8f04ef0d","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,30437.00
"000ee2db1a63bbd0b715b1f262f64129ff8132eb1fc8dd7e702b12c8b8c5d697","2024",Income Tax - Company,6302355.00,0.00,31900.00,8178.00,70000.00,0.00
"001500f35903a366dba11e3ffc8c8815e3d0886d7e9b834b9be6815a77e23977","2023",Income Tax - Resident Individual,534620.00,52000.00,0.00,0.00,0.00,53386.00
"0017a063f04e8c3fdc430cc3238f3837f27aa38b7314e0308e83e049828aadc1","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00029f52a07f14383b8484519d891ed78a79804aca4eab25519f6e22684632e0","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,12400.00
"001500f35903a366dba11e3ffc8c8815e3d0886d7e9b834b9be6815a77e23977","2024",Income Tax - Resident Individual,440210.00,203000.00,0.00,0.00,0.00,0.00
"001c0382e0055e4db2d79d04ab5a762b2ff1dc823eef753f9bee05baa83f7dbc","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,61317.00
"001c0382e0055e4db2d79d04ab5a762b2ff1dc823eef753f9bee05baa83f7dbc","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"001493fc647829bf508848c01fb6854961af62662820c207b2c1420a86a195af","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,245236.00
"000d203b8f8215326a48158c226b94d7987d2a25a20303be8096d7db195fc5f0","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,91606.00
bd7df43481db5b709ac67d36f7c00321d04cb9fc53adda147d4093a4448fe311,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"788e66f329a5dccfb4f45d2527bb9a998b8eed598f870e3bf885563e2daf0097","2023",Income Tax - Company,6039310.00,302150.00,522909.00,21695.00,4776827.00,124718.61
"2d7c8af8491486d1f42227d2aab48d38fa63a2b1d3e4fd2b683eaffc4172adb1","2024",Income Tax - Company,85643537.00,6838781.00,49626198.00,1784786.00,10702044.00,427613.40
f1102c4ee5c01028fd93784bc687d36d3e6e9367486ef650e92e329015066bc1,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
c339e53442cf79110a30436b1efc776e11b2b3ebac30f0978069ad2c06b74797,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,82457.00
"122719dfdf926455c84dab7b3f23981448679a3b9422727cf62f1c118e584036","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,63139.00
"12761649e627e0edd5d217394eb25e3b65483bad36e704a4a73a1d414c680ec6","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,80529.00
"9531340ec5edf2efaa24474b98ded73bd7a91488db86a78ef6f7ab314fe5ccfb","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,10632.00
"9ff975eee15b3f40c0d9e9b024b6dd02d01f611a7e3f361ac82cb6c8f1cf769a","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,81877.00
d601fec03b9643d741b6bbcd5e21c7622b2338eeb1b71472df477631d4c62c5e,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"927ed960f7145d9b077d3ae5b43db26d890f44bcc41bb40d8f8c50611b5b1559","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"34734c2759058a07602fd45ce3591f8b39e2d0bf38bf5c3fe6c95eb350c7ac77","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
c4630b21e1efd4c2211a895fb0520944b7b4c605348f0f90808ae7452934dd4a,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,4716.00
"7264c31e556562b02833cbfa24344339c6c4f62bdb059d5b4ddad1c7c371e5e7","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,1093365.00
d08545b3a20ad752a552576ad7a366eb572068731a82115d4966665ee0e24b2a,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
c97ba4792ad363790c41300938806bcf7f1636dc0791792c8ed3a15fe2d29471,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,580988.00
ede957b9d3489c49e1396200fd8656aae4fa778436ec56be7d24252f8cf2d7ab,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
ff998fa78a2e88790ac8fdb438744d34f128bef7bbf64bea4491c0256bed1e49,"2023",Income Tax - Company,117220.00,0.00,0.00,0.00,0.00,35166.00
f5d3341d623e2b36cd2566d6573146db5fab1e8fb49f9cecadd8ee8c2d13c4af,"2024",Income Tax - Resident Individual,1560000.00,177950.00,0.00,2598.00,288846.00,235782.00
"000ba8268edaf51e943ff07e77c11ef2d97d658a9676b233aa10c4b0a339428c","2023",Income Tax - Resident Individual,32620.00,27188.00,0.00,0.00,0.00,172034.00
"000cd4660a0b0f4eedbf76b46f933c8e16d2dd15c9226971edada3393cb6be85","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0017db2d6b8a0e79fc5dd33c49d011c6d4e2a6345f7c9846d233f8078bcdb908","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
fd64f2362ad6a42a5f40a9a40ad73f0712f57d6a1468c51d37873ed3ef79fac8,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"2234f1ba506ff69bef13d6b2e286b44cb4ff88818923c0b58fd82ead314a2345","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
daab887a3d89e7ec48fbb78d043d0a9c1dcba2e8cc6b50aee1f8c7375237c078,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"259f057039a1c9a8fb66e1949bb06ad3d68feaa0e7e9304a1caa94121d977ad4","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,127565.00
"2a4ea9521650396efd373e8745a478a507922292a132da597548082c381ef87c","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,80620.00
"92b72e91b40b10f1d125fca04ba61fc6cf491c0a792039ec2b7ece0aed3bb817","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,12110753.00
d504102a1485c922279833ad0724a9250937472f086bad04a65411ad63d4fb94,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
bdc16301b9fab343b04755e9c22968d21e5606d974396cbadc91cfbea25f2c0a,"2023",Income Tax - Resident Individual,201877.00,50400.00,0.00,0.00,0.00,0.00
d1a8813eef17f3dc7ae002da348b7eea11eab6a415db09cdb11db64f9245a887,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,187028.00
"6276ffec69cf8a6440b1a016fea78d3c1a098274cf599b76b0c493b8e762b28a","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,20586.00
f848a110f75acd56ab91b9ae4cdfb04314dc3a70b85f102c2723d92acc7f9997,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,47455.00
c00b431b5aa3f4557d33bfc26c890c382288dc2f7f1f6f7451b2b361e1d2a45f,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,470792.00
"69c7c56b33a1810fa24624db9237710d57d5acb0d1b6542efc1e9a882b922ef8","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,181378.00
"00070500038e21420692b5728bf0c521898accf6c02b408d14845b64a74e6e8b","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0004f5bc5304606a45e5fa884c66f0443de08662d216a31e980249c5858b1f94","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,182799.00
"00070500038e21420692b5728bf0c521898accf6c02b408d14845b64a74e6e8b","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00120cd148111498a5d2b0dad49b81f15afcf6b9775537bb3b8241dc2302cc82","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,100300.00
"001bdfe834c3696ac67bac9ac0106df318abf0569f54d486935ebc64e75fc020","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00120cd148111498a5d2b0dad49b81f15afcf6b9775537bb3b8241dc2302cc82","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,113311.00
"0004f5bc5304606a45e5fa884c66f0443de08662d216a31e980249c5858b1f94","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,163963.00
"000ebe4364d7eaae01b39a054da2e39883934e6520f9439e867e2f9a054e5313","2023",Income Tax - Resident Individual,31448.00,31548.00,0.00,0.00,0.00,310591.00
"24dca1bec2df13212ac6767d56629ec91a65a89fda2cbabf52f810b616a7f95b","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"94b736664bc1d6a586830e7c20cb9a968766cc15000e6eaa2bbba58a9cc4b051","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,170422.00
"4089a56c562536109998bbb607ed72f8a960ba15c4bd6bd88e594c9c484144f9","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
f7f6160cb86b1cb81110e55b3fc09d6e8e1cfbd28e0e41d6dc710df6f1951ad5,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"7b7ad2ea8d29f1ccb40f6c109daf572d3a4f2ab4e9d5f5e902183b2ed2bbeffa","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"4d4c5bc3536c1ce5f9b527a0487e3dc562acc4e53b71dc33ba85250e33b571c0","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,19314.00
"46700f7fd2e3763d8361b03b9846a1460fa6ef7a3d4662acd8cac0e79738ab37","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
a7e4978c5d8ff30f1d394c11efdab75fc0ec1fa6a0ca5148618255b5d1ef4647,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"5b173cb4c4488adcf9c01b2e04c1d11ddb9da5171c77bd73f8278a663a34495c","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,45604.00
"0007fcf1a890cd704151bb00d7e673976bca72e1b6b94dbb4a5c1c92457e5416","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000ebe4364d7eaae01b39a054da2e39883934e6520f9439e867e2f9a054e5313","2024",Income Tax - Resident Individual,39177.00,0.00,0.00,0.00,0.00,398773.00
"001625f56af448aa33e74a9184a77b3f25d73af4d67a58962a30bfc89e09ebd5","2024",Income Tax - Resident Individual,645350.00,509950.00,628750.00,55715.00,44000.00,3569.00
"0007fcf1a890cd704151bb00d7e673976bca72e1b6b94dbb4a5c1c92457e5416","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000455962394bb0ebcb308641b42cd344212fcb0ab85c737db8362693686ec09","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"947abd2b8b30205d4656d933753930508e31216dde8a43ec1ee9f75cce07ff04","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,128568.00
"30c4464a0274384a29a2bd9f82ff65c2ab1edb7329f5b5e782a8e595ee661e76","2023",Income Tax - Resident Individual,300.00,0.00,0.00,0.00,0.00,0.00
a1cb2c4a6772995660c2f087b0dc633f1cf0f013008f7e492d17fb88f2171453,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,469855.00
"6196c74a7ebc06e7e2022f91c6ceb2d55c5fb3d6418136fdef7ffd2ef257967c","2023",Income Tax - Resident Individual,8650.00,0.00,0.00,0.00,0.00,204629.00
"2e85e6efec529426efeb6893484acd74d6c4c6e6c44a7489a191ed7225d6f2ac","2024",Income Tax - Company,8001672.00,125000.00,2270709.00,179745.78,2212742.99,0.00
e9d2363571b936e2bf99d99c2c50655e82d7c7d5f61f6a0dcc08c7237f0ab8a6,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,240361.00
f8cebf85d4735e4930670f4d344e0c0d61f377b71c1a401c152120512a06dbb7,"2023",Income Tax - Resident Individual,22550.00,0.00,0.00,0.00,0.00,254491.00
f2ed2ae0af2e0bb59e441f6498cf41b84cf5463d44d5d281386c9e8490dd0af0,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"18bc5677a16b22c469abfabf9eda4d1b4a1e5574fdd00a99089482d2237b8776","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,5615.00
"8c32eb8e9225608fb9525ea650c1e039cd936f17489fd899be39513674ca179c","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,50271.00
"618ea0bf405e221ee1d49fe8f310de6f3c3feb688904d4eecf5ce3cf580711fe","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,355989.00
"527d74ad9db8abb262712950e4ad1ba28f716a8cf22f0eba67aa968b1fd19fb6","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,800620.00
ad6a378eb79fada8de08300204c5d87500077ba008de3a5795e734dd06c12cca,"2023",Income Tax - Company,1583092.00,0.00,0.00,0.00,0.00,1227.60
"000ebb7d8a0d06da19919bcf71029f0c61c9d8afbeb7a98ed8902d9491bd77d7","2023",Income Tax - Resident Individual,2895.00,0.00,0.00,0.00,0.00,290.00
"000455962394bb0ebcb308641b42cd344212fcb0ab85c737db8362693686ec09","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0004c1c93acbef464b93ae9ca692d8dffbf6a276f5f329531ed9f1000dd511de","2023",Income Tax - Resident Individual,32612.00,0.00,0.00,0.00,17936.60,165594.00
"0011a7a79f1e47c2ca84365a15ad3df6d9705c5598206e5e82ff8fa31e76616f","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0019545888f483cfb6e1d07fb68c89dbade17f895594d2071d555d2515cb0c70","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,76147.00
"00143993617e2959a28bb2c764882f8e4cdab2d36cded2bbd1eac0e268f964d9","2023",Income Tax - Company,2000000.00,1019800.00,41280.00,23020.00,535785.00,114034.50
"0004c1c93acbef464b93ae9ca692d8dffbf6a276f5f329531ed9f1000dd511de","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,178174.00
"000b5c78f22155090b49396e944290d5f534de36a3e32b2f76194ff2acdc7b7d","2023",Income Tax - Resident Individual,3522300.00,376500.00,240000.00,0.00,0.00,4437.00
eefe7d7a56bdf089076e89d553fb9e4e0edb8801f1175b2540931e5a2f56a63e,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,90808.00
"93e51b134f11f433e90e1eaee1b612309a0bac07adf0ea663ef0ef5ff21dd02d","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,30436.00
bed44b3214b252c43451147ca9bd102a4199e4d4d3a66bbbc16960ca77f8be1a,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,236708.00
"7baf67f1b7e588ef54cce93112abe25bb2526a340db2fcb2f5e29e1f605a6f12","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,80620.00
"07c3042db5b5445365c53bf15b6f27f830fedf95fb58ec4e874b111a4ebcdbfd","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,273869.00
"3e5b02238866ce804ce3198dc030e414eb7d1d1e2ffb371a87d93065d28d8498","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,13383.00
"5f62146fc11d0e6fe1904183336944fcf92d611ba1dc32f690915c788624b48f","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,354713.00
caf400bd295d8ce5ad984b7e5f16b0d12786765b4c80d0db8a92a71f51996c2e,"2024",Income Tax - Resident Individual,48617.00,41670.00,0.00,0.00,0.00,186889.00
ad750b81949952c002503863954ebbf56af8d9d74ba526b8cff830293f0e5f37,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"9a7bb57a8db35c96daa1c0a25ed7c173b79ee276d09408ded0c08d9a435187db","2024",Income Tax - Resident Individual,803200.00,289400.00,0.00,0.00,78500.00,39190.00
a72b960c7d839551941fce446473ff217415719729729fbb8441a65705f2748e,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"77e629fce184672801e8129e02705593879a23c14bb71112dd64495c6eaea405","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
b9b0908019e56327a792e042f38bb4b23f36813a5c35a57f17927ee5f065efa7,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,118304.00
"000d0923c6663f006a3d3731a71df2f8c67b11f8182de2b8d9ca21275b4ecc0e","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,45610.00
"000d0923c6663f006a3d3731a71df2f8c67b11f8182de2b8d9ca21275b4ecc0e","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,41502.00
"00052fa2e0e944526b20ebcb3e050964affbc6a9881fb12b3fcb2983206be739","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000f5dde00487f4c1f13ef0cf5f11f42f24bcdf6167489a99b3081b6616e7ed0","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000b5c78f22155090b49396e944290d5f534de36a3e32b2f76194ff2acdc7b7d","2024",Income Tax - Resident Individual,3026000.00,265000.00,200000.00,0.00,0.00,5000.00
"001a7f3616e773125d19b0404e5b214a0a25bc364055130b6f379cece3bb41e0","2024",Income Tax - Resident Individual,134542.00,0.00,0.00,0.00,67267.00,88383.00
"001a7f3616e773125d19b0404e5b214a0a25bc364055130b6f379cece3bb41e0","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,68200.00
f3678f0430ca5b5382fea2095913c79e458fe6f4d196065eb1505570230775a3,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,480579.00
ec5749aa0585cc06a28a63aad39ca3644f95e2ee22459c9434ec30279e929855,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"7ff6ef61c180d6556c424c3c5f8caa46edc807208d30dffd0854ed01a98b27a6","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"9c5128fba598ec6701fbec74e6112f26272b47cc23f9236e5d1f4fde901dd16a","2023",Income Tax - Resident Individual,1005.00,0.00,0.00,0.00,0.00,271805.00
"1ea32c1f2ff4b18adc224e85b0590ef7f825d3c5f1ce298399703ba79d97357c","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,631537.00
"613ce2b4e95626e0597a6f3697790ca588fe65c9a38775a00653fdeb287101d7","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,295601.00
"8cad6cf232f2dd5afb377630efb1dc3946200f2d8ef1b4110f6546c6db568be8","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,146731.00
"0ec8d3afd389f9ae922bb57ff34bb2924f8a018a997310ae194bf7447474aa3c","2024",Income Tax - Company,292182551.00,515455.00,5394085.00,1951165.00,7331480.00,10543997.70
"656fdcc4dfd34fa1d63a335c015412177c7f39c1a278cf23abdcc6fe194b7bb3","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"885f002291063b50d57e29fb133be9db5e8820b5b24338826b99116d449d961d","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"515b28fbae56b782cc144cd9735d0c2ebb46777b35d569cca787c1ff45ab1137","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,475325.00
"44a598dc61130e36fb8ee43a489c90068c5ea8300982d3a261ad8a65d747de98","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,77015.00
"001a624f627b01bbaf70119694c81292f04e9fc401a90ca3ebec547a443ffd5f","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00117d6b09214b308c157c1bc38bc5be586fc1168337bf0f04d37afe3d4af61f","2023",Income Tax - Resident Individual,81880.00,54589.40,0.00,0.00,0.00,510950.00
"0016151cedd3611f411d4a2d27a51b425f1a77f6fe6e7ed7df05899408fb0b22","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00117d6b09214b308c157c1bc38bc5be586fc1168337bf0f04d37afe3d4af61f","2024",Income Tax - Resident Individual,133960.00,32000.00,0.00,0.00,0.00,589744.00
"001a624f627b01bbaf70119694c81292f04e9fc401a90ca3ebec547a443ffd5f","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000adee4e41eba209fd2479de7b1e2c30ab5e1abc2f37f93e45edf9040654720","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0019b6b3e22972aebdda8cb12870a84e0b8ce9111af816adbf56d4e46ba06c82","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000adee4e41eba209fd2479de7b1e2c30ab5e1abc2f37f93e45edf9040654720","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,10594.00
"0002b77920fd48fd2ab260a7b910a2421b5e38e0868881f4e4d73643d52e669e","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,256630.00
e0851ebd67b30c736fc21d6e775a5881d102f0adff0fb2dac0c9480dd3674101,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"02eb0985478458d743ede1a496b739bd26a95a9e62e58532eff292ea1ccb2674","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,55450.00
efe469ecd34b792413c7c9d2e7ceb3b55a103964ef3d75b182a7872498e24c85,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,1153512.00
ba40bda9f00c377ddd93c648703cd15fdea7ac8783f27cfdcd5563ade1d383a6,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,68677.00
d3551229fd9d2138356c675f6ccd04167c8ae3284535b64483b7191e96787c14,"2023",Income Tax - Resident Individual,4893567.00,783555.00,69885.00,367164.00,1028539.00,13360.00
db174227fb44b7c6723abcea3f8d1a792a33f6d977e438604bdad22a8b3a3010,"2023",Income Tax - Company,195563161.00,0.00,1291543.00,0.00,195690317.00,0.00
a0bf92f05d06622be582cbd144f86e33c87083d9f96c858581118a1a056dae3b,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,1412483.00
"9ab84bbb89635ca09d08f6679902fcefc77111559d1b40573f88cc1c7231130d","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
f4117fdd15debfa973a3f6816246cf7e1833535a9136b6060dd621130f3c6cef,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,70876.00
"167443e73a2759f439a3456870a37a1fe9fcb15bb0434f6a68e70b50988e7e1b","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,222616.00
